Clave,Institucion,Inst,Fecha,Hora_primera_muestra,Magnitud,Escala_magnitud,Calidad,Lat_estacion,Lon_estacion,Lat_epicentro,Lon_epicentro,Suelo,Vs30,Profundidad,PGA_Gal,Distancia_km,Canales,area_integral,Fs_hz,FFT_AmpMax,FFTFreq_AmpMax,FFT_power,FFT_std,FFT_q50,FFT_kurtosis,FFT_skew,Dist_hipocentro,Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Canal_9,Mw*,date,Filepath
OAXM,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,59:36.5,,6.3,Mb,J,17.082872,-96.718744,16.26,-98.51,Aluvial,424.53152,24,35.37,219.1898904,"['N00E', ' +V', ' N90W']",162.087799,50,0.936786775,4.428680982,0.877569462,0.171903874,0.03578591,5.908945928,2.33339842,220.4999049,BHN,BHZ,BHE,-,-,-,-,-,-,6.33,59:36.5,C:\Users\huevo\Downloads\Archivos_Acc\OAXM8206-072
TL08,CIRES,CIRES,20/03/2012 18:02,20/03/2012 18:04,7.4,Mc,A,19.45,-99.1336,16.25,-98.52,Arcilla,216.18156,16,35.43361,362.3061897,"['N00E', ' +V', ' N90W']",625.3169419,100,0.24070823,0.560099133,0.057940452,0.0231358,0.000500614,67.66892838,7.984602644,362.6593099,BHN,BHZ,BHE,-,-,-,-,-,-,7.534,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\TL0820120320180247
SCT2,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,31:14.8,30/09/1999 16:32,6.5,Mb,A,19.394694,-99.148678,15.95,-97.03,Arcilla,232.70119,16,35.45,449.682966,"['N90W', ' V', ' N00W']",502.1524843,200,0.322944422,0.608024924,0.1042931,0.030301491,0.000318223,77.10812918,8.600828107,449.9675209,BHE,BHZ,BHN,-,-,-,-,-,-,6.57,31:14.8,C:\Users\huevo\Downloads\Archivos_Acc\SCT29909-301
NZ20,CIRES,CIRES,14/09/1995 14:04,06:33.6,7.3,Mc,A,19.403,-99,16.75,-98.66,Arcilla,210.29718,21,35.53,297.4128381,"['N00E', ' +V', ' N90E']",468.4006736,100,0.430629176,0.355044865,0.185441487,0.039611256,0.000992066,78.97009071,8.719503193,298.15331,BHN,BHZ,BHE,-,-,-,-,-,-,7.428,14/09/1995 14:04,C:\Users\huevo\Downloads\Archivos_Acc\NZ2019950914140433
MY19,CIRES,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.3461,-99.0433,16.21,-98.01,"Terreno blando, material compresible",226.7218,16,35.57327,367.1593837,"['S00E', ' +V', ' N90W']",520.757304,100,0.115331418,0.425225225,0.013301336,0.011024861,0.000342176,68.76936056,8.00667589,367.5078408,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\MY1920180216233939
TAJN,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,18/07/2019 16:24,18/07/2019 16:23,5,Mw,A,14.922677,-92.270957,14.6917,-92.3852,Blando,403.9751,82.7,35.6224,28.65332456,"['N90E', ' V', ' N00E']",81.57462209,100,0.127060884,2.971830986,0.016144468,0.024545097,0.005296196,4.586587225,2.174793993,87.52315698,BHE,BHZ,BHN,-,-,-,-,-,-,5,18/07/2019 16:24,C:\Users\huevo\Downloads\Archivos_Acc\TAJN1907-181
OXAE,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,25/02/2011 13:07,25/02/2011 13:07,6,Mw,A,17.001551,-96.721608,17.73,-95.21,Blando,242.76225,135,35.6496,186.582193,"['N00W', ' N90W', ' V']",146.084863,200,0.087454793,1.403940887,0.007648341,0.013013983,0.00065094,12.90565876,3.483260237,230.2996195,BHN,BHE,BHZ,-,-,-,-,-,-,6,25/02/2011 13:07,C:\Users\huevo\Downloads\Archivos_Acc\OXAE1102-251
TEAC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,11/12/2011 01:47,11/12/2011 01:47,6.5,Mw,A,18.61763,-99.454086,17.84,-99.98,Roca,442.72336,58,35.6967,104.3867473,"['N90W', ' V', ' N00W']",128.7347951,200,0.117895431,1.878960017,0.013899333,0.023733415,0.000305823,6.577621252,2.685026522,119.4177249,BHE,BHZ,BHN,-,-,-,-,-,-,6.5,11/12/2011 01:47,C:\Users\huevo\Downloads\Archivos_Acc\TEAC1112-111
CA59,CIRES,CIRES,06:34.5,22/01/2003 02:08,6.5,Mb,B,19.426,-99.118,18.6,-104.22,"Terreno blando, material compresible",204.38908,9,35.7219,574.7033133,"['N00E', ' +V', ' N90E']",684.0596036,200,0.172431805,0.484693878,0.029732728,0.015264569,0.000398643,92.25381643,9.544780643,574.7737801,BHN,BHZ,BHE,-,-,-,-,-,-,6.57,06:34.5,C:\Users\huevo\Downloads\Archivos_Acc\CA5920030122020634
DX37,"CIRES, A. C.",CIRES,08/09/2017 04:49,08/09/2017 23:48,8.2,Mc,A,19.3322,-99.1439,14.76,-94.1,"Terreno blando, material compresible",257.81821,45,35.72289,756.9911774,"['N00E', ' +V', ' N90W']",504.5236911,100,0.231229175,0.897179964,0.053466931,0.023691586,0.000471542,57.31162782,7.37246998,758.32753,BHN,BHZ,BHE,-,-,-,-,-,-,8.382,08/09/2017 04:49,C:\Users\huevo\Downloads\Archivos_Acc\DX3720170908044917
ACAS,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,37:18.4,21/09/1985 00:00,6.3,Mb,J,16.858,-99.894,18.021,-101.479,Aluvial,431.98129,15,35.767,218.5989871,"['S00E', ' V', ' N90E']",52.73431916,50,1.498365136,3.488372093,2.245098082,0.335810855,0.137672975,2.063392753,1.569545696,219.1130237,BHN,BHZ,BHE,-,-,-,-,-,-,6.33,37:18.4,C:\Users\huevo\Downloads\Archivos_Acc\ACAS8509-211
CS66,"CIRES, A. C.",CIRES,08/09/2017 04:49,09/08/2017 00:00,8.2,Mc,A,19.3728,-99.0983,14.76,-94.1,Arcilla,211.91898,45,35.79474,756.2965764,"['N00E', ' +V', ' N90W']",1230.849401,200,0.275825326,0.470546974,0.076079611,0.02445413,0.000274987,90.80055869,9.402566386,757.6341541,BHN,BHZ,BHE,-,-,-,-,-,-,8.382,08/09/2017 04:49,C:\Users\huevo\Downloads\Archivos_Acc\CS6620170908044917
TXS1,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,42:07.1,41:40.6,6.4,Mb,A,19.493,-98.973,18.18,-97.51,Arcilla,202.80644,69,35.824,218.5860907,"['N90W', ' V', ' N00W']",811.8363145,100,0.302526903,0.402845633,0.091522527,0.032361737,3.94E-05,44.60298379,6.348891434,229.2179728,BHE,BHZ,BHN,-,-,-,-,-,-,6.45,42:07.1,C:\Users\huevo\Downloads\Archivos_Acc\TXS19906-151
AR14,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.4808,-99.076,17.01,-101.46,Arcilla,180,18,35.98108,381.7778423,"['N00E', ' +V', ' N90W']",926.3062397,100,0.261222,0.370680045,0.068236934,0.030088184,0.000222326,41.32379858,6.180992859,382.2019373,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\AR1420140418142721
LI33,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.3064,-98.9631,17.01,-101.46,"Terreno blando, material compresible",300.66522,18,36.00585,377.2108624,"['S00E', ' +V', ' N90W']",716.9804852,100,0.337683458,0.481963335,0.114030118,0.034966364,0.000241233,55.378276,7.158067366,377.6400862,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\LI3320140418142721
OXPM,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,07/04/2011 13:11,07/04/2011 13:11,6.7,Mw,A,17.061391,-96.716899,17.2,-94.34,Suelo,318.38348,167,36.0529,264.7481208,"['N90W', ' V', ' N00W']",215.0515698,200,0.11886089,4.373134328,0.014127911,0.021285264,0.000717312,9.641799554,3.094525524,313.0184779,BHE,BHZ,BHN,-,-,-,-,-,-,6.7,07/04/2011 13:11,C:\Users\huevo\Downloads\Archivos_Acc\OXPM1104-071
ACAZ,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,20/03/2012 18:02,20/03/2012 18:02,7.4,Mw,A,16.788528,-99.790152,16.251,-98.521,Deposito barra,220.0274,16,36.1744,153.2588475,"['N00W', ' N90W', ' V']",279.0910674,200,0.158924658,0.882075472,0.025257047,0.021617789,0.000849079,19.34046578,4.167704028,154.0917725,BHN,BHE,BHZ,-,-,-,-,-,-,7.4,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\ACAZ1203-201
GR27,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.4747,-99.1797,17.01,-101.46,Terreno estratificado,256.54367,18,36.18018,373.3652449,"['S00E', ' +V', ' N90W']",535.3976452,100,0.399612538,1.260192735,0.159690181,0.043915854,0.000189214,46.73603617,6.645076758,373.7988846,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\GR2720140418142721
GC38,CIRES,CIRES,20/03/2012 18:02,20/03/2012 18:04,7.4,Mc,A,19.3161,-99.1059,16.25,-98.52,Alto riesgo sismico,239.35167,16,36.19812,347.1036135,"['N00E', ' +V', ' N90W']",666.6391164,100,0.340129092,0.603829161,0.115687799,0.031928921,0.000896498,75.46186872,8.514899979,347.4721838,BHN,BHZ,BHE,-,-,-,-,-,-,7.534,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\GC3820120320180247
VM29,"CIRES, A. C.",CIRES,16/02/2018 23:39,16/02/2018 17:39,7.2,Mc,A,19.3811,-99.1253,16.21,-98.01,"Terreno blando, material compresible",192.19301,16,36.27208,373.7831835,"['N00E', ' +V', ' N90W']",819.3234076,100,0.514419832,0.476978113,0.264627764,0.048020372,0.00013853,74.24724941,8.353931811,374.1254713,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\VM2920180216233939
VIGA,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,16/02/2018 23:39,16/02/2018 23:38,7.2,Mw,B,16.758703,-99.233268,16.218,-98.0135,Roca,320.50287,16,36.2846,148.3606068,"['N90E', ' V', ' N00E']",179.4517146,200,0.065217968,0.855421687,0.004253383,0.015303686,0.000683674,3.441501155,2.170568116,149.2208754,BHE,BHZ,BHN,-,-,-,-,-,-,7.2,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\VIGA1802-164
JA43,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.4053,-99.125,17.01,-101.46,"Terreno blando, material compresible",204.74854,18,36.31488,371.9580319,"['S00E', ' +V', ' N90W']",592.9982597,100,0.311793777,0.466101695,0.097215359,0.033262856,0.000168658,41.3881087,5.974770564,372.3933103,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\JA4320140418142721
HJ72,CIRES,CIRES,14/09/1995 14:04,05:38.7,7.3,Mc,A,19.425,-99.13,16.75,-98.66,Alto riesgo sismico,232.3896,21,36.33,302.0027374,"['N00E', ' +V', ' N90E']",489.1809054,100,0.407656764,0.473612991,0.166184037,0.045266088,0.003430427,43.63797009,6.352240073,302.7319828,BHN,BHZ,BHE,-,-,-,-,-,-,7.428,14/09/1995 14:04,C:\Users\huevo\Downloads\Archivos_Acc\HJ7219950914140433
CH84,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.33,-99.1254,17.01,-101.46,Alto riesgo sismico,211.58063,18,36.36463,365.977574,"['N00E', ' +V', ' N90W']",634.6805051,100,0.379646706,0.747877204,0.144131622,0.036897548,0.000327293,70.88932456,8.207004372,366.4199567,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\CH8420140418142721
SCT1,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,31:14.8,32:45.9,6.5,Mb,S/C,19.394694,-99.148678,15.95,-97.03,Arcilla,232.70119,16,36.38,449.682966,"['V', ' N90E', ' N00E']",451.9673226,100,0.637334552,0.57898546,0.406195332,0.060645318,0.001606024,70.47226676,8.152148455,449.9675209,BHZ,BHE,BHN,-,-,-,-,-,-,6.57,31:14.8,C:\Users\huevo\Downloads\Archivos_Acc\SCT19909-301
JA43,CIRES,CIRES,20/03/2012 18:02,20/03/2012 18:04,7.4,Mc,A,19.4053,-99.125,16.25,-98.52,"Terreno blando, material compresible",204.74854,16,36.42102,357.2446226,"['S00E', ' +V', ' N90W']",697.5740158,100,0.238948521,0.4017042,0.057096395,0.022971556,0.000625046,67.37394797,7.895804301,357.602741,BHN,BHZ,BHE,-,-,-,-,-,-,7.534,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\JA4320120320180247
CA59,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.4258,-99.1183,17.01,-101.46,"Terreno blando, material compresible",204.38908,18,36.42172,374.1118299,"['S00E', ' +V', ' N90W']",803.9789551,100,0.201067193,0.444098169,0.040428016,0.019913,0.000118807,59.07019129,7.349477081,374.5446052,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\CA5920140418142721
CS66,"CIRES, A. C.",CIRES,16/02/2018 23:39,16/02/2018 00:00,7.2,Mc,A,19.3728,-99.0983,16.21,-98.01,Arcilla,211.91898,16,36.44847,371.925016,"['N00E', ' +V', ' N90W']",938.5557647,200,0.15041959,0.519930676,0.022626053,0.013784632,0.000113141,82.07934312,8.906576296,372.2690124,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CS6620180216233939
TNLP,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,42:07.1,15/06/1999 20:42,6.4,Mb,A,18.095563,-99.560805,18.18,-97.51,Roca,429.57571,69,36.457,228.2323125,"['N90W', ' V', ' N00W']",172.7976684,200,0.176774958,1.418549669,0.031249386,0.029843405,0.000517647,7.045400775,2.645130942,238.4344532,BHE,BHZ,BHN,-,-,-,-,-,-,6.45,42:07.1,C:\Users\huevo\Downloads\Archivos_Acc\TNLP9906-151
SAPP,"BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA, FACULTAD",Benemérita Universidad Autónoma de Puebla,20/03/2012 18:02,20/03/2012 18:03,7.4,Mw,A,19.057785,-98.215377,16.251,-98.521,Depositos lacustres,296.51367,16,36.4656,313.9449951,"['N90W', ' V', ' N00W']",316.8188805,200,0.351134017,1.014388489,0.123295098,0.043601629,0.000678447,36.40041232,5.998744433,314.3524455,BHE,BHZ,BHN,-,-,-,-,-,-,7.4,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\SAPP1203-201
S160,"CIRES, A. C.",CIRES,08/09/2017 04:49,09/08/2017 00:00,8.2,Mc,A,19.393,-99.147,14.76,-94.1,Alto riesgo sismico,232.70119,45,36.57146,761.8020943,"['N00E', ' +V', ' N90W']",832.1470235,200,0.292747648,0.591428571,0.085701185,0.026568734,0.001015784,84.72212132,9.104319043,763.1300223,BHN,BHZ,BHE,-,-,-,-,-,-,8.382,08/09/2017 04:49,C:\Users\huevo\Downloads\Archivos_Acc\S16020170908044917
BL45,CIRES,CIRES,20/03/2012 18:02,20/03/2012 18:04,7.4,Mc,A,19.4253,-99.1481,16.25,-98.52,"Terreno blando, material compresible",217.90755,16,36.6282,359.9185785,"['S00E', ' +V', ' N90W']",640.088376,100,0.24633747,0.562176166,0.060682149,0.025797588,0.000866836,52.84494351,6.994859202,360.274039,BHN,BHZ,BHE,-,-,-,-,-,-,7.534,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\BL4520120320180247
OCLL,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,18/04/2014 14:27,18/04/2014 14:27,7.2,Mw,A,17.036585,-99.878515,17.18,-101.19,Roca,483.76218,10,36.6438,146.6998147,"['N90W', ' V', ' N00W']",149.3578152,200,0.130328259,1.719247975,0.016985455,0.01794459,0.000247728,16.41993466,3.797285823,147.0402517,BHE,BHZ,BHN,-,-,-,-,-,-,7.2,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\OCLL1404-182
CH84,CIRES,CIRES,20/03/2012 18:02,20/03/2012 18:04,7.4,Mc,A,19.33,-99.1254,16.25,-98.52,Alto riesgo sismico,211.58063,16,36.66497,349.0335782,"['N00E', ' +V', ' N90W']",577.7341084,100,0.317920985,0.74682599,0.101073753,0.03070151,0.000734876,70.06472433,8.145465501,349.4001126,BHN,BHZ,BHE,-,-,-,-,-,-,7.534,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\CH8420120320180247
JAMI,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,02/04/2012 17:36,02/04/2012 17:36,6,Mw,A,16.284353,-97.820692,16.27,-98.47,Roca,341.53195,10,36.6825,72.21739249,"['N90W', ' VERT', ' N00W']",87.60699136,200,0.047123527,9.598290598,0.002220627,0.009114407,0.001152221,4.51356794,2.14581658,72.9064591,BHE,BHN,BHN,-,-,-,-,-,-,6,02/04/2012 17:36,C:\Users\huevo\Downloads\Archivos_Acc\JAMI1204-023
IB22,CIRES,CIRES,30/09/1999 16:31,30/09/1999 16:32,7.4,Mc,A,19.345,-99.13,16.05,-97.004,Alto riesgo sismico,215.83322,39,36.7041,436.0330204,"['N00E', ' +V', ' N90W']",511.0225551,100,0.478373806,0.670547148,0.228841499,0.045863066,0.001014909,72.05264569,8.285583973,437.77368,BHN,BHZ,BHE,-,-,-,-,-,-,7.534,30/09/1999 16:31,C:\Users\huevo\Downloads\Archivos_Acc\IB2219990930163113
COMD,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,39:19.3,08/10/2001 03:39,5.6,Mb,A,18.122359,-100.523804,16.94,-100.14,No clasificado,436.80292,4,36.741,138.2255496,"['N90W', ' V', ' N00W']",92.55353751,200,0.121899052,3.641721924,0.014859379,0.024636313,0.003342536,1.729010085,1.595275552,138.2834139,BHE,BHZ,BHN,-,-,-,-,-,-,5.49,39:19.3,C:\Users\huevo\Downloads\Archivos_Acc\COMD0110-081
OAXM,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,25/02/2011 13:07,25/02/2011 13:07,6,Mw,B,17.082872,-96.718744,17.73,-95.21,Aluvial,424.53152,135,36.7661,182.5454662,"['N00W', ' N90W', ' V']",158.0829068,200,0.100968961,3.658163265,0.010194731,0.018316026,0.00045277,9.114723188,3.068536571,227.0415099,BHN,BHE,BHZ,-,-,-,-,-,-,6,25/02/2011 13:07,C:\Users\huevo\Downloads\Archivos_Acc\OAXM1102-251
MI15,CIRES,CIRES,08/09/2017 04:49,08/09/2017 04:51,8.2,Mc,A,19.2834,-99.1253,14.76,-94.1,"Terreno blando, material compresible",249.7728,45,36.85548,751.8190459,"['S00E', ' +V', ' N90W']",657.3120609,100,0.367019759,0.711346267,0.134703503,0.037134131,0.000332123,63.50481041,7.793250314,753.1645755,BHN,BHZ,BHE,-,-,-,-,-,-,8.382,08/09/2017 04:49,C:\Users\huevo\Downloads\Archivos_Acc\MI1520170908044917
BL45,CIRES,CIRES,30/09/1999 16:31,30/09/1999 16:32,7.4,Mc,B,19.425,-99.148,16.05,-97.004,"Terreno blando, material compresible",217.90755,39,36.93634,444.6039952,"['S00E', ' +V', ' N90W']",619.1449323,200,0.19690374,0.646664916,0.038771083,0.018465517,0.000358707,75.43185187,8.498425569,446.3112284,BHN,BHZ,BHE,-,-,-,-,-,-,7.534,30/09/1999 16:31,C:\Users\huevo\Downloads\Archivos_Acc\BL4519990930163113
SCT2,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,20/03/2012 18:02,20/03/2012 18:02,7.4,Mw,A,19.394694,-99.148678,16.251,-98.521,Arcilla,232.70119,16,36.9862,356.4624156,"['N90W', ' VERT', ' N00W']",677.6516229,100,0.348416385,0.579710145,0.121393977,0.033067456,0.001095232,72.65020335,8.330316083,356.821319,BHE,BHN,BHN,-,-,-,-,-,-,7.4,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\SCT21203-201
AL01,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.4356,-99.1453,17.01,-101.46,"Terreno blando, material compresible",198.69783,18,37.00913,372.816066,"['S00E', ' +V', ' N90W']",498.2583603,100,0.161909931,0.639751553,0.026214826,0.017506955,0.000231756,44.827929,6.333234745,373.2503437,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\AL0120140418142721
CDAO,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,04:30.5,05:26.1,6.4,Mb,S/C,19.373913,-99.096997,16.31,-98.88,Arcilla,211.91898,22,37.08,341.5449592,"['V', ' N90E', ' N00E']",668.0445894,100,0.250506289,0.342237304,0.062753401,0.024806816,0.00061769,64.85716094,7.831273263,342.2527709,BHZ,BHE,BHN,-,-,-,-,-,-,6.45,04:30.5,C:\Users\huevo\Downloads\Archivos_Acc\CDAO9509-141
OAXM,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,07/04/2011 13:11,07/04/2011 13:11,6.7,Mw,B,17.082872,-96.718744,17.2,-94.34,Aluvial,424.53152,167,37.11,264.8247171,"['N00W', ' N90W', ' V']",262.1668017,200,0.141531196,4.23245614,0.020031079,0.022166999,0.0004274,15.08041935,3.727974786,313.0832649,BHN,BHE,BHZ,-,-,-,-,-,-,6.7,07/04/2011 13:11,C:\Users\huevo\Downloads\Archivos_Acc\OAXM1104-071
DM12,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.4312,-99.0963,17.01,-101.46,Arcilla,189.02719,18,37.13552,376.2479944,"['N00E', ' +V', ' N90W']",840.3437677,100,0.227150497,0.559827006,0.051597348,0.024465544,0.000352472,50.82662342,6.947160385,376.6783154,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\DM1220140418142721
OXLC,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,20/03/2012 18:02,20/03/2012 18:02,7.4,Mw,A,17.065039,-96.703157,16.251,-98.521,Roca,348.6579,16,37.1708,221.4765303,"['N90W', ' VERT', ' N00W']",189.1407992,100,0.094745918,1.930946292,0.008976789,0.013295053,0.000432558,20.3920964,4.470847682,222.0537175,BHE,BHN,BHN,-,-,-,-,-,-,7.4,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1203-201
THEZ,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,29/07/2014 10:46,29/07/2014 10:46,6.4,Mw,A,18.477554,-97.383184,17.7,-95.63,Roca,464.60016,117,37.2083,213.2579642,"['V', ' N00E', ' N90E']",156.1855128,100,0.153955582,2.38358235,0.023702321,0.026313933,0.001601946,6.867439752,2.557017199,243.2446491,BHZ,BHN,BHE,-,-,-,-,-,-,6.4,29/07/2014 10:46,C:\Users\huevo\Downloads\Archivos_Acc\THEZ1407-291
XP06,CIRES,CIRES,18/04/2014 14:27,18/04/2014 14:28,7.2,Mc,A,19.4198,-99.1353,17.01,-101.46,Alto riesgo sismico,208.14847,18,37.26398,372.3181757,"['N00E', ' +V', ' N90W']",832.642969,100,0.334250284,0.486150367,0.111723252,0.034420736,0.000194393,53.13125431,6.977625449,372.7530334,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,18/04/2014 14:27,C:\Users\huevo\Downloads\Archivos_Acc\XP0620140418142721
CH84,CIRES,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.33,-99.1254,16.21,-98.01,Alto riesgo sismico,211.58063,16,37.29969,368.4315496,"['N00E', ' +V', ' N90W']",382.5108879,100,0.477647587,0.727777778,0.228147218,0.04565536,0.000542955,72.82567029,8.351652998,368.7788046,BHN,BHZ,BHE,-,-,-,-,-,-,7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CH8420180216233939
DFRO,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,04:30.5,14/09/1995 14:05,6.4,Mb,S/C,19.405,-99.166,16.31,-98.88,Transicion,245.06641,22,37.32,345.6145264,"['V', ' N90E', ' N00E']",518.1701566,100,0.58762582,0.726579408,0.345304104,0.05693288,0.001630489,67.27070858,7.947967332,346.3140206,BHZ,BHE,BHN,-,-,-,-,-,-,6.45,04:30.5,C:\Users\huevo\Downloads\Archivos_Acc\DFRO9509-141
OXAL,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,16/02/2018 23:39,16/02/2018 23:39,7.2,Mw,A,17.06148,-96.726042,16.218,-98.0135,Suelo,375.33044,16,37.3444,171.1465333,"['N90E', ' V', ' N00E']",237.8942813,200,0.130268925,6.876344086,0.016969993,0.026543101,0.000639391,5.86303325,2.637553765,171.8928034,BHE,BHZ,BHN,-,-,-,-,-,-,7.2,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\OXAL1802-161
OXAE,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,12/02/2008 12:50,12/02/2008 12:50,6.6,Mw,A,17.001551,-96.721608,16.19,-94.54,Blando,242.76225,90,37.5038,258.8246363,"['N00W', ' N90W', ' V']",182.0281331,200,0.180537178,1.479518604,0.032593673,0.022097705,0.001562515,24.68167876,4.551067593,274.0258972,BHN,BHE,BHZ,-,-,-,-,-,-,6.6,12/02/2008 12:50,C:\Users\huevo\Downloads\Archivos_Acc\OXAE0802-121
OXAL,INSTITUTO DE INGENIERIA UNAM,Instituto de Ingeniería UNAM,20/03/2012 18:02,20/03/2012 18:02,7.4,Mw,A,17.06148,-96.726042,16.251,-98.521,Suelo,375.33044,16,37.5118,218.9933763,"['N90W', ' V', ' N00W']",229.5556464,200,0.14017696,1.416243655,0.01964958,0.025531189,0.000198259,9.281088473,3.108920215,219.5770909,BHE,BHZ,BHN,-,-,-,-,-,-,7.4,20/03/2012 18:02,C:\Users\huevo\Downloads\Archivos_Acc\OXAL1203-201
XP06,CIRES,CIRES,08/09/2017 04:49,08/09/2017 04:51,8.2,Mc,A,19.4198,-99.1353,14.76,-94.1,Alto riesgo sismico,208.14847,45,37.63126,762.865123,"['N00E', ' +V', ' N90W']",970.785312,100,0.454478552,0.421152628,0.206550754,0.042817044,0.000395637,76.4548925,8.569739865,764.1912038,BHN,BHZ,BHE,-,-,-,-,-,-,8.382,08/09/2017 04:49,C:\Users\huevo\Downloads\Archivos_Acc\XP0620170908044917
AP68,CIRES,CIRES,08/09/2017 04:49,08/09/2017 04:50,8.2,Mc,A,19.3809,-99.1068,14.76,-94.1,Arcilla,198.43669,45,37.93656,757.6019915,"['N00E', ' +V', ' N90W']",1048.927263,100,0.415535993,0.366806975,0.172670162,0.039600364,0.000961138,66.68125524,7.847504849,758.9372685,BHN,BHZ,BHE,-,-,-,-,-,-,8.382,08/09/2017 04:49,C:\Users\huevo\Downloads\Archivos_Acc\AP6820170908044917
